X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,Año,Claseaccid,Cód_Regi,Tipo_Accid,Tipo__CONA,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7870333.84045075,-3973992.53003721,748,-70.7004118,-33.5908345,REGION METROPOLITANA,13401,SAN BERNARDO,COLON SUR,BULNES,0,"COLON SUR & BULNES, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7870328.22994842,-3951341.14764568,749,-70.7003614,-33.4211666,REGION METROPOLITANA,13126,QUINTA NORMAL,CARRASCAL,AYUNTAMIENTO,0,"CARRASCAL & AYUNTAMIENTO, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,1,1,1
-7870290.9601829,-3974960.41081133,750,-70.7000266,-33.5980769,REGION METROPOLITANA,13401,SAN BERNARDO,BARROS ARANA, ,758,"BARROS ARANA 758, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7870283.42385337,-3936182.80971405,751,-70.6999589,-33.307439,REGION METROPOLITANA,13301,COLINA,GRAL SAN MARTIN,FERMIN VERGARA,0,"GRAL SAN MARTIN & FERMIN VERGARA, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7870257.7313149,-3974250.48910181,752,-70.6997281,-33.5927648,REGION METROPOLITANA,13401,SAN BERNARDO,JOSE JOAQUIN PEREZ,O'HIGGINS,0,"JOSE JOAQUIN PEREZ & O'HIGGINS, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,2,2
-7870253.4009867,-3963401.71893997,753,-70.6996892,-33.5115465,REGION METROPOLITANA,13116,LO ESPEJO,GRAL VELASQUEZ, ,6,"GRAL VELASQUEZ 6, LO ESPEJO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7870236.5249519,-3954612.32924999,754,-70.6995376,-33.4456896,REGION METROPOLITANA,13126,QUINTA NORMAL,NVA IMPERIAL,PEDRO LEON UGALDE,0,"NVA IMPERIAL & PEDRO LEON UGALDE, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7870229.33371279,-3955938.57969768,755,-70.699473,-33.4556301,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS, ,4763,"LIBER BERNARDO O'HIGGINS 4763, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7870207.59301624,-3974639.94432433,756,-70.6992777,-33.595679,REGION METROPOLITANA,13401,SAN BERNARDO,BARROS ARANA,COVADONGA,0,"BARROS ARANA & COVADONGA, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7870205.62266125,-3951875.33436401,757,-70.69926,-33.4251717,REGION METROPOLITANA,13126,QUINTA NORMAL,SALVADOR GUTIERREZ, ,4787,"SALVADOR GUTIERREZ 4787, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7870115.0197277,-3974292.33131979,758,-70.6984461,-33.5930779,REGION METROPOLITANA,13401,SAN BERNARDO,O'HIGGINS,BARROS ARANA,0,"O'HIGGINS & BARROS ARANA, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7870104.21060514,-3970954.51841215,759,-70.698349,-33.5680979,REGION METROPOLITANA,13105,EL BOSQUE,OCHAGAVIA, ,1848,"OCHAGAVIA 1848, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7870021.16626501,-3951414.67671613,760,-70.697603,-33.4217179,REGION METROPOLITANA,13126,QUINTA NORMAL,CARRASCAL,GONZALO BULNES,0,"CARRASCAL & GONZALO BULNES, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7870009.70035746,-3972905.39148462,761,-70.6975,-33.582699,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,STA MARTA,0,"GRAN AVDA JOSE MIGUEL CARRERA & STA MARTA, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7870004.13438292,-3948463.75739781,762,-70.69745,-33.39959,REGION METROPOLITANA,13128,RENCA,APOSTOL SANTIAGO,SENADOR JAIME GUZMAN,0,"APOSTOL SANTIAGO & SENADOR JAIME GUZMAN, RENCA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869967.68838163,-3952515.32119457,763,-70.6971226,-33.4299698,REGION METROPOLITANA,13126,QUINTA NORMAL,MAPOCHO, ,4490,"MAPOCHO 4490, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7869963.83672725,-3975237.67717483,764,-70.697088,-33.6001515,REGION METROPOLITANA,13401,SAN BERNARDO,FRANCISCO BILBAO, ,974,"FRANCISCO BILBAO 974, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7869948.61935286,-3959868.83224567,765,-70.6969513,-33.4850814,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA,ANTONIO ESCOBAR WILLIAMS,0,"PEDRO AGUIRRE CERDA & ANTONIO ESCOBAR WILLIAMS, CERRILLOS",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7869884.36574277,-3953258.68454576,766,-70.6963741,-33.4355426,REGION METROPOLITANA,13126,QUINTA NORMAL,MARTINEZ DE ROZAS, ,4491,"MARTINEZ DE ROZAS 4491, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869879.51221297,-3952297.1553521,767,-70.6963305,-33.4283342,REGION METROPOLITANA,13126,QUINTA NORMAL,LA PLATA, ,1750,"LA PLATA 1750, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7869877.09658002,-3957842.06580253,768,-70.6963088,-33.4698951,REGION METROPOLITANA,13106,ESTACION CENTRAL,ANTARTICA,USPALLATA,0,"ANTARTICA & USPALLATA, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7869869.83854923,-3953696.23051252,769,-70.6962436,-33.4388226,REGION METROPOLITANA,13126,QUINTA NORMAL,ANTONIO EBNER,SAN PABLO,0,"ANTONIO EBNER & SAN PABLO, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869834.77290963,-3951494.84834241,770,-70.6959286,-33.422319,REGION METROPOLITANA,13126,QUINTA NORMAL,CARRASCAL,EMBAJADOR GOMEZ,0,"CARRASCAL & EMBAJADOR GOMEZ, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7869830.2533383,-3959663.72781866,771,-70.695888,-33.4835447,REGION METROPOLITANA,13102,CERRILLOS,SUIZA,PEDRO AGUIRRE CERDA,0,"SUIZA & PEDRO AGUIRRE CERDA, CERRILLOS",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7869803.18043814,-3959631.41489362,772,-70.6956448,-33.4833026,REGION METROPOLITANA,13102,CERRILLOS,DEPARTAMENTAL,PEDRO AGUIRRE CERDA,0,"DEPARTAMENTAL & PEDRO AGUIRRE CERDA, CERRILLOS",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,3,3,4
-7869789.41021713,-3972672.56967983,773,-70.6955211,-33.5809566,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,LO BLANCO,0,"GRAN AVDA JOSE MIGUEL CARRERA & LO BLANCO, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869764.29654,-3945115.10321356,774,-70.6952955,-33.3744728,REGION METROPOLITANA,13125,QUILICURA,CARD JOSE MARIA CARO,PDTE EDUARDO FREI MONTALVA,0,"CARD JOSE MARIA CARO & PDTE EDUARDO FREI MONTALVA, QUILICURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7869758.54132233,-3971561.02526901,775,-70.6952438,-33.5726375,REGION METROPOLITANA,13105,EL BOSQUE,LOS CACTUS,LAS ADELFAS,0,"LOS CACTUS & LAS ADELFAS, EL BOSQUE",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,2,2
-7869753.4985494,-3976759.82074153,776,-70.6951985,-33.6115398,REGION METROPOLITANA,13401,SAN BERNARDO,PORTALES ORIENTE,ALMTE RIVEROS,0,"PORTALES ORIENTE & ALMTE RIVEROS, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,0,1
-7869734.60763181,-3972620.43128123,777,-70.6950288,-33.5805664,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA, ,13812,"GRAN AVDA JOSE MIGUEL CARRERA 13812, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7869714.88181804,-3940320.70499489,778,-70.6948516,-33.3384989,REGION METROPOLITANA,13125,QUILICURA,CAUPOLICAN, ,9261,"CAUPOLICAN 9261, QUILICURA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869652.73214633,-3949604.14080018,779,-70.6942933,-33.408142,REGION METROPOLITANA,13128,RENCA,APOSTOL SANTIAGO,MAPOCHO,0,"APOSTOL SANTIAGO & MAPOCHO, RENCA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7869624.26775254,-3972341.14344245,780,-70.6940376,-33.5784762,REGION METROPOLITANA,13401,SAN BERNARDO,GRAN AVDA JOSE MIGUEL CARRERA,MEXICO,0,"GRAN AVDA JOSE MIGUEL CARRERA & MEXICO, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7869610.07451746,-3977433.77796312,781,-70.6939101,-33.6165817,REGION METROPOLITANA,13401,SAN BERNARDO,LOS ALERCES,ISLA DE PASCUA,0,"LOS ALERCES & ISLA DE PASCUA, SAN BERNARDO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869582.44501984,-3962960.97523833,782,-70.6936619,-33.5082453,REGION METROPOLITANA,13101,SANTIAGO,CARD JOSE MARIA CARO,PUENTE,0,"CARD JOSE MARIA CARO & PUENTE, SANTIAGO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7869562.32958786,-3954482.72095453,783,-70.6934812,-33.4447181,REGION METROPOLITANA,13126,QUINTA NORMAL,NVA IMPERIAL,DIAZ SAGREDO,0,"NVA IMPERIAL & DIAZ SAGREDO, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7869544.44054569,-3957662.29873593,784,-70.6933205,-33.468548,REGION METROPOLITANA,13106,ESTACION CENTRAL,SUBERCASEUX,GANDARILLAS,0,"SUBERCASEUX & GANDARILLAS, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869516.48822155,-3965333.88933762,785,-70.6930694,-33.5260171,REGION METROPOLITANA,13116,LO ESPEJO,AMERICO VESPUCIO,UNICORNIO,0,"AMERICO VESPUCIO & UNICORNIO, LO ESPEJO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,1,1,1
-7869503.95364689,-3955420.74956526,786,-70.6929568,-33.451749,REGION METROPOLITANA,13106,ESTACION CENTRAL,ECUADOR,TORO MAZOTTE,0,"ECUADOR & TORO MAZOTTE, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869430.0152411,-3955740.1628005,787,-70.6922926,-33.454143,REGION METROPOLITANA,13106,ESTACION CENTRAL,RAMON SUBERCASEAUX,PADRE ALBERTO HURTADO,0,"RAMON SUBERCASEAUX & PADRE ALBERTO HURTADO, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869402.8421534,-3952386.29659697,788,-70.6920485,-33.4290025,REGION METROPOLITANA,13126,QUINTA NORMAL,JOAQUIN WALKER MARTINEZ,JUAN LUIS SANFUENTES,0,"JOAQUIN WALKER MARTINEZ & JUAN LUIS SANFUENTES, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,3,1
-7869399.99237444,-3948803.55377522,789,-70.6920229,-33.4021383,REGION METROPOLITANA,13128,RENCA,AGUAS MARINAS, ,1840,"AGUAS MARINAS 1840, RENCA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7869396.67505361,-3953763.05110698,790,-70.6919931,-33.4393235,REGION METROPOLITANA,13126,QUINTA NORMAL,STO DOMINGO,APOSTOL SANTIAGO,0,"STO DOMINGO & APOSTOL SANTIAGO, QUINTA NORMAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7869383.83991632,-3955790.26371324,791,-70.6918778,-33.4545185,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS, ,4060,"LIBER BERNARDO O'HIGGINS 4060, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869315.40069338,-3955413.90509243,792,-70.691263,-33.4516977,REGION METROPOLITANA,13106,ESTACION CENTRAL,ECUADOR,GRAL VELASQUEZ,0,"ECUADOR & GRAL VELASQUEZ, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,3,2,3
-7869311.549039,-3956137.02668355,793,-70.6912284,-33.4571174,REGION METROPOLITANA,13106,ESTACION CENTRAL,TORO MAZOTTE,CRNEL SOUPER,0,"TORO MAZOTTE & CRNEL SOUPER, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869304.30214015,-3946831.55892258,794,-70.6911633,-33.3873483,REGION METROPOLITANA,13128,RENCA,PDTE EDUARDO FREI MONTALVA, ,4900,"PDTE EDUARDO FREI MONTALVA 4900, RENCA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7869291.21096803,-3955721.81698126,795,-70.6910457,-33.4540055,REGION METROPOLITANA,13106,ESTACION CENTRAL,LIBER BERNARDO O'HIGGINS,PADRE ALBERTO HURTADO,0,"LIBER BERNARDO O'HIGGINS & PADRE ALBERTO HURTADO, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,0,1
-7869284.50953468,-3955793.7060742,796,-70.6909855,-33.4545443,REGION METROPOLITANA,13106,ESTACION CENTRAL,JAVIERA SALAS,GRAL VELASQUEZ,0,"JAVIERA SALAS & GRAL VELASQUEZ, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869266.67615226,-3958949.15410486,797,-70.6908253,-33.4781907,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA, ,4100,"PEDRO AGUIRRE CERDA 4100, CERRILLOS",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7869244.30093461,-3955983.5578697,798,-70.6906243,-33.4559672,REGION METROPOLITANA,13106,ESTACION CENTRAL,PADRE ALBERTO HURTADO, ,115,"PADRE ALBERTO HURTADO 115, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7869240.66078726,-3956397.44264763,799,-70.6905916,-33.4590691,REGION METROPOLITANA,13106,ESTACION CENTRAL,TORO MAZOTTE,ARICA,0,"TORO MAZOTTE & ARICA, ESTACION CENTRAL",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,0,1
-7869231.56598486,-3945227.2773072,800,-70.6905099,-33.3753143,REGION METROPOLITANA,13104,CONCHALI,LOS ACACIOS,LA CONQUISTA,0,"LOS ACACIOS & LA CONQUISTA, CONCHALI",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7869199.82879804,-3958941.25320045,801,-70.6902248,-33.4781315,REGION METROPOLITANA,13102,CERRILLOS,PEDRO AGUIRRE CERDA,ALC CARLOS VALDOVINOS,0,"PEDRO AGUIRRE CERDA & ALC CARLOS VALDOVINOS, CERRILLOS",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,1,1
-7862612.4200067,-3955320.23095016,802,-70.6310491,-33.4509956,REGION METROPOLITANA,13120,NUNOA,VICUNA MACKENNA,MUJICA,0,"VICUNA MACKENNA & MUJICA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862588.96498999,-3954523.01076841,803,-70.6308384,-33.4450201,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,MARIN,0,"GRAL BUSTAMANTE & MARIN, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862579.73660421,-3955442.69726859,804,-70.6307555,-33.4519135,REGION METROPOLITANA,13120,NUNOA,IRARRAZAVAL,VICUNA MACKENNA,0,"IRARRAZAVAL & VICUNA MACKENNA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,2,0,1,3,3
-7862528.78567327,-3954799.33329831,805,-70.6302978,-33.4470913,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,STA ISABEL,0,"GRAL BUSTAMANTE & STA ISABEL, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,2,0,2,2,2
-7862525.79117897,-3947300.54061806,806,-70.6302709,-33.3908659,REGION METROPOLITANA,13127,RECOLETA,AUTOPISTA VESPUCIO NORTE, ,34400,"AUTOPISTA VESPUCIO NORTE 34400, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,1,0,1
-7862510.45135314,-3970525.20255209,807,-70.6301331,-33.5648844,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA, ,10952,"STA ROSA 10952, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7862491.60496335,-3953970.47888349,808,-70.6299638,-33.4408784,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA,SEMINARIO,0,"RANCAGUA & SEMINARIO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,1,2,2
-7862487.51953803,-3947723.72835922,809,-70.6299271,-33.3940399,REGION METROPOLITANA,13127,RECOLETA,EL SALTO,MEXICO,0,"EL SALTO & MEXICO, RECOLETA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862462.26114557,-3959808.55649931,810,-70.6297002,-33.4846298,REGION METROPOLITANA,13129,SAN JOAQUIN,ALC CARLOS VALDOVINOS,LAS INDUSTRIAS,0,"ALC CARLOS VALDOVINOS & LAS INDUSTRIAS, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862419.59238475,-3972155.07110639,811,-70.6293169,-33.5770836,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,LO MARTINEZ,0,"STA ROSA & LO MARTINEZ, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7862392.88683891,-3955510.52861001,812,-70.629077,-33.4524219,REGION METROPOLITANA,13120,NUNOA,GRAL BUSTAMANTE,IRARRAZAVAL,0,"GRAL BUSTAMANTE & IRARRAZAVAL, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,0,1
-7862364.87885503,-3972934.26738163,813,-70.6288254,-33.5829151,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,BALDOMERO LILLO,0,"STA ROSA & BALDOMERO LILLO, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,5,0,3,2,5
-7862362.22945115,-3958929.44189228,814,-70.6288016,-33.478043,REGION METROPOLITANA,13129,SAN JOAQUIN,DIAG STA ELENA,STA ELENA,0,"DIAG STA ELENA & STA ELENA, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862358.82307473,-3973289.30919398,815,-70.628771,-33.5855721,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,GABRIELA,0,"STA ROSA & GABRIELA, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,2,3,3
-7862357.52063669,-3955688.0073804,816,-70.6287593,-33.4537521,REGION METROPOLITANA,13120,NUNOA,GRAL BUSTAMANTE,PEDRO DE ONA,0,"GRAL BUSTAMANTE & PEDRO DE ONA, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862335.88012767,-3954769.59549022,817,-70.6285649,-33.4468684,REGION METROPOLITANA,13123,PROVIDENCIA,STA ISABEL,SEMINARIO,0,"STA ISABEL & SEMINARIO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,1,2,2
-7862307.96119938,-3978557.50640768,818,-70.6283141,-33.6249877,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,LOS CIPRESES,0,"STA ROSA & LOS CIPRESES, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862306.5808377,-3973226.34426326,819,-70.6283017,-33.5851009,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA, ,12960,"STA ROSA 12960, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862277.5264506,-3961495.12805556,820,-70.6280407,-33.4972651,REGION METROPOLITANA,13129,SAN JOAQUIN,LAS INDUSTRIAS,ING BUDGE,0,"LAS INDUSTRIAS & ING BUDGE, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,2,1
-7862267.9084466,-3974088.92156673,821,-70.6279543,-33.5915558,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,BATALLON CHACABUCO,0,"STA ROSA & BATALLON CHACABUCO, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7862263.06604875,-3952396.96744887,822,-70.6279108,-33.4290825,REGION METROPOLITANA,13123,PROVIDENCIA,MONTE CARMELO,MONITOR ARAUCANO,0,"MONTE CARMELO & MONITOR ARAUCANO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7862244.35324234,-3974560.85479599,823,-70.6277427,-33.5950872,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,EL OMBU,0,"STA ROSA & EL OMBU, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
-7862223.30272664,-3955821.8720971,824,-70.6275536,-33.4547554,REGION METROPOLITANA,13120,NUNOA,SAN EUGENIO,MATTA ORIENTE,0,"SAN EUGENIO & MATTA ORIENTE, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862211.0241868,-3955784.35299507,825,-70.6274433,-33.4544742,REGION METROPOLITANA,13120,NUNOA,SAN EUGENIO, ,94,"SAN EUGENIO 94, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,1,0,0,0,0,1
-7862207.94063691,-3955893.68175613,826,-70.6274156,-33.4552936,REGION METROPOLITANA,13120,NUNOA,MANUEL ANTONIO MATTA,SAN EUGENIO,0,"MANUEL ANTONIO MATTA & SAN EUGENIO, ??ªU??ªOA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862133.16733494,-3948085.03678944,827,-70.6267439,-33.3967497,REGION METROPOLITANA,13107,HUECHURABA,EL SALTO,DEL PARQUE,0,"EL SALTO & DEL PARQUE, HUECHURABA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7862118.75146088,-3952751.41872275,828,-70.6266144,-33.4317398,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA,DEL ARZOBISPO,0,"STA MARIA & DEL ARZOBISPO, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,0,2,1
-7862115.28942472,-3953001.14044978,829,-70.6265833,-33.4336119,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,SALVADOR,0,"PROVIDENCIA & SALVADOR, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,2,0,1,1,2
-7862113.697556,-3976741.96279481,830,-70.626569,-33.6114062,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,CAMINO EL MARISCAL,0,"STA ROSA & CAMINO EL MARISCAL, LA PINTANA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,0,1
-7862100.76223117,-3977690.83821918,831,-70.6264528,-33.6185047,REGION METROPOLITANA,13201,PUENTE ALTO,EYZAGUIRRE,STA ROSA,0,"EYZAGUIRRE & STA ROSA, PUENTE ALTO",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,2,1,2
-7862033.84808525,-3932125.53383327,832,-70.6258517,-33.2769735,REGION METROPOLITANA,13301,COLINA,PADRE SERGIO CORREA, ,46,"PADRE SERGIO CORREA 46, COLINA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,0,1,1,1
-7862032.05584145,-3963100.6917883,833,-70.6258356,-33.5092918,REGION METROPOLITANA,13129,SAN JOAQUIN,LAS INDUSTRIAS,CARMEN MENA,0,"LAS INDUSTRIAS & CARMEN MENA, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,1,0,0,1,1
-7862015.39131368,-3952376.7595314,834,-70.6256859,-33.428931,REGION METROPOLITANA,13123,PROVIDENCIA,BELLAVISTA,LOS PINONES,0,"BELLAVISTA & LOS PINONES, PROVIDENCIA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,1,2,2
-7861949.62375852,-3962824.95849439,835,-70.6250951,-33.5072265,REGION METROPOLITANA,13129,SAN JOAQUIN,DEPARTAMENTAL, ,299,"DEPARTAMENTAL 299, SAN JOAQUIN",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,1,0,1
-7861886.48334334,-3968939.36396972,836,-70.6245279,-33.5530131,REGION METROPOLITANA,13111,LA GRANJA,JOAQUIN EDWARDS BELLO,PEDRO LIRA,0,"JOAQUIN EDWARDS BELLO & PEDRO LIRA, LA GRANJA",2021,1,13,ATROPELLO,ATROPELLO,1,URBANA,0,0,1,0,1,1
