X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,Año,Claseaccid,Cód_Regi,Cód_Comun,Cód_Zona,Zona,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7866373.52711434,-3954417.72390808,278,-70.6648357,-33.4442309,REGION METROPOLITANA,13101,SANTIAGO,STA MONICA,BRASIL,0,"STA MONICA & BRASIL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,5,5
-7866370.74412707,-3954842.33251622,279,-70.6648107,-33.4474136,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,ALMTE LATORRE,0,"LIBER BERNARDO O'HIGGINS & ALMTE LATORRE, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,14,10
-7866357.59729521,-3966866.74623064,280,-70.6646926,-33.5374954,REGION METROPOLITANA,13109,LA CISTERNA,AMERICO VESPUCIO,GRAN AVDA JOSE MIGUEL CARRERA,0,"AMERICO VESPUCIO & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,1,0,9,67,36
-7866350.55077144,-3966738.9770116,281,-70.6646293,-33.5365387,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,ALFREDO MACKENNEY,0,"GRAN AVDA JOSE MIGUEL CARRERA & ALFREDO MACKENNEY, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,1,0,0,11,7
-7866313.82647143,-3950599.08100049,282,-70.6642994,-33.4156026,REGION METROPOLITANA,13108,INDEPENDENCIA,FERMIN VIVACETA,DOMINGO SANTA MARIA,0,"FERMIN VIVACETA & DOMINGO SANTA MARIA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,2,5,5
-7866285.1728345,-3956118.0664634,283,-70.664042,-33.4569753,REGION METROPOLITANA,13101,SANTIAGO,BEAUCHEFF,BLANCO ENCALADA,0,"BEAUCHEFF & BLANCO ENCALADA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,7,5
-7866275.00936499,-3966621.98668086,284,-70.6639507,-33.5356627,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,AMERICO VESPUCIO,0,"GRAN AVDA JOSE MIGUEL CARRERA & AMERICO VESPUCIO, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,4,1,4,22,16
-7866201.33812598,-3920819.61629506,285,-70.6632889,-33.1920229,REGION METROPOLITANA,13301,COLINA,LO SECO,GRAL SAN MARTIN,0,"LO SECO & GRAL SAN MARTIN, COLINA",CHILE,2021,1,13,13301,1,URBANA,0,1,0,4,7,5
-7866187.779412,-3973231.46215545,286,-70.6631671,-33.5851392,REGION METROPOLITANA,13401,SAN BERNARDO,LO BLANCO,SAN FRANCISCO,0,"LO BLANCO & SAN FRANCISCO, SAN BERNARDO",CHILE,2021,1,13,13401,1,URBANA,0,0,0,0,14,10
-7865989.75316983,-3965401.24460399,287,-70.6613882,-33.5265215,REGION METROPOLITANA,13109,LA CISTERNA,EL PARRON,GRAN AVDA JOSE MIGUEL CARRERA,0,"EL PARRON & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,1,0,3,10,7
-7865947.1512007,-3960513.74634396,288,-70.6610055,-33.4899131,REGION METROPOLITANA,13130,SAN MIGUEL,JOSE JOAQUIN PRIETO VIAL,SALESIANOS,0,"JOSE JOAQUIN PRIETO VIAL & SALESIANOS, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,3,0,5,17,13
-7865926.75746999,-3965235.18066414,289,-70.6608223,-33.5252779,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,OSSA,0,"GRAN AVDA JOSE MIGUEL CARRERA & OSSA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,3,27,16
-7865920.91319672,-3954655.68798474,290,-70.6607698,-33.4460146,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,LIBER BERNARDO O'HIGGINS,0,"MANUEL RODRIGUEZ & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,1,0,1,2,22,16
-7865913.07630457,-3954239.17068227,291,-70.6606994,-33.4428925,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,MONEDA,0,"MANUEL RODRIGUEZ & MONEDA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,0,0,15,12
-7865894.74198444,-3952273.38624784,292,-70.6605347,-33.428156,REGION METROPOLITANA,13108,INDEPENDENCIA,ANIBAL PINTO,FERMIN VIVACETA,0,"ANIBAL PINTO & FERMIN VIVACETA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,0,1,9,6
-7865877.00878956,-3954073.72057794,293,-70.6603754,-33.4416523,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,AGUSTINAS,0,"MANUEL RODRIGUEZ & AGUSTINAS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,3,13,9
-7865843.34577554,-3953124.54266802,294,-70.660073,-33.434537,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,SAN PABLO,0,"MANUEL RODRIGUEZ & SAN PABLO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,15,12
-7865842.41069182,-3971719.28396783,295,-70.6600646,-33.573822,REGION METROPOLITANA,13105,EL BOSQUE,LO MARTINEZ,SAN FRANCISCO,0,"LO MARTINEZ & SAN FRANCISCO, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,0,0,5,12,8
-7865831.56817341,-3964942.30449657,296,-70.6599672,-33.5230846,REGION METROPOLITANA,13109,LA CISTERNA,GRAN AVDA JOSE MIGUEL CARRERA,ELIAS FERNANDEZ ALBANO,0,"GRAN AVDA JOSE MIGUEL CARRERA & ELIAS FERNANDEZ ALBANO, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,0,0,1,16,9
-7865806.8886423,-3955485.79227225,297,-70.6597455,-33.4522365,REGION METROPOLITANA,13101,SANTIAGO,STA ISABEL,MANUEL RODRIGUEZ SUR,0,"STA ISABEL & MANUEL RODRIGUEZ SUR, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,0,11,5
-7865802.02398056,-3953469.79840981,298,-70.6597018,-33.4371252,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,STO DOMINGO,0,"MANUEL RODRIGUEZ & STO DOMINGO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,12,8
-7865785.31492499,-3953619.15185514,299,-70.6595517,-33.4382448,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,CATEDRAL,0,"MANUEL RODRIGUEZ & CATEDRAL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,2,7,5
-7865757.42939254,-3955075.82252642,300,-70.6593012,-33.4491637,REGION METROPOLITANA,13101,SANTIAGO,SAZIE,MANUEL RODRIGUEZ,0,"SAZIE & MANUEL RODRIGUEZ, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,3,8,7
-7865697.94025666,-3953753.32614521,301,-70.6587668,-33.4392506,REGION METROPOLITANA,13101,SANTIAGO,COMPANIA,RICARDO CUMMING,0,"COMPANIA & RICARDO CUMMING, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,2,6,5
-7865687.72112741,-3964246.63152416,302,-70.658675,-33.5178746,REGION METROPOLITANA,13109,LA CISTERNA,ISABEL LA CATOLICA,GRAN AVDA JOSE MIGUEL CARRERA,0,"ISABEL LA CATOLICA & GRAN AVDA JOSE MIGUEL CARRERA, LA CISTERNA",CHILE,2021,1,13,13109,1,URBANA,0,1,0,3,12,8
-7865673.80619106,-3955580.56181857,303,-70.65855,-33.4529468,REGION METROPOLITANA,13101,SANTIAGO,MANUEL RODRIGUEZ,TOESCA,0,"MANUEL RODRIGUEZ & TOESCA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,7,5
-7865657.46448981,-3954659.73036121,304,-70.6584032,-33.4460449,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,DIECIOCHO,0,"LIBER BERNARDO O'HIGGINS & DIECIOCHO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,0,0,11,7
-7865657.01921185,-3953448.65483466,305,-70.6583992,-33.4369667,REGION METROPOLITANA,13101,SANTIAGO,STO DOMINGO,SAN MARTIN,0,"STO DOMINGO & SAN MARTIN, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,1,3,5,5
-7865600.35759103,-3963682.75323027,306,-70.6578902,-33.5136514,REGION METROPOLITANA,13130,SAN MIGUEL,GRAN AVDA JOSE MIGUEL CARRERA,DECIMA AVENIDA,0,"GRAN AVDA JOSE MIGUEL CARRERA & DECIMA AVENIDA, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,4,0,1,21,15
-7865580.43140218,-3955793.97292393,307,-70.6577112,-33.4545463,REGION METROPOLITANA,13101,SANTIAGO,10 DE JULIO HUAMACHUCO,MANUEL RODRIGUEZ,0,"10 DE JULIO HUAMACHUCO & MANUEL RODRIGUEZ, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,11,7
-7865542.20428904,-3946426.34820775,308,-70.6573678,-33.3843089,REGION METROPOLITANA,13104,CONCHALI,EL GUANACO,DIEGO SILVA HENRIQUEZ,0,"EL GUANACO & DIEGO SILVA HENRIQUEZ, CONCHALI",CHILE,2021,1,13,13104,1,URBANA,0,1,2,6,5,8
-7865541.5363721,-3950598.6008865,309,-70.6573618,-33.415599,REGION METROPOLITANA,13108,INDEPENDENCIA,DOMINGO SANTA MARIA,INDEPENDENCIA,0,"DOMINGO SANTA MARIA & INDEPENDENCIA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,2,0,5,21,15
-7865531.16139556,-3954621.45458251,310,-70.6572686,-33.445758,REGION METROPOLITANA,13101,SANTIAGO,SAN IGNACIO DE LOYOLA,LIBER BERNARDO O'HIGGINS,0,"SAN IGNACIO DE LOYOLA & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,1,2,16,12
-7865515.53213905,-3945392.69441852,311,-70.6571282,-33.3765552,REGION METROPOLITANA,13127,RECOLETA,EL GUANACO,AMERICO VESPUCIO,0,"EL GUANACO & AMERICO VESPUCIO, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,0,0,0,2,7,5
-7865491.04185108,-3950722.95107684,312,-70.6569082,-33.4165314,REGION METROPOLITANA,13108,INDEPENDENCIA,SAN LUIS,INDEPENDENCIA,0,"SAN LUIS & INDEPENDENCIA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,1,3,6,5
-7865488.63735008,-3955608.26034305,313,-70.6568866,-33.4531544,REGION METROPOLITANA,13101,SANTIAGO,DIECIOCHO,STA ISABEL,0,"DIECIOCHO & STA ISABEL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,0,11,5
-7865483.97306341,-3970186.35690281,314,-70.6568447,-33.562348,REGION METROPOLITANA,13105,EL BOSQUE,SAN FRANCISCO,OBSERVATORIO,0,"SAN FRANCISCO & OBSERVATORIO, EL BOSQUE",CHILE,2021,1,13,13105,1,URBANA,0,0,0,2,13,8
-7865466.37345192,-3957857.85276992,315,-70.6566866,-33.4700134,REGION METROPOLITANA,13101,SANTIAGO,GRAL RONDIZZONI,VIEL,0,"GRAL RONDIZZONI & VIEL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,3,7,5
-7865443.48616461,-3956590.80032288,316,-70.656481,-33.4605182,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,VIEL,0,"MANUEL ANTONIO MATTA & VIEL, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,2,15,9
-7865431.00724969,-3950869.14827851,317,-70.6563689,-33.4176276,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA,BEZANILLA,0,"INDEPENDENCIA & BEZANILLA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,3,1,7,26,21
-7865425.41901125,-3954025.80158934,318,-70.6563187,-33.4412931,REGION METROPOLITANA,13101,SANTIAGO,AGUSTINAS,AMUNATEGUI,0,"AGUSTINAS & AMUNATEGUI, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,1,2,4,5
-7865380.00065901,-3951257.86950176,319,-70.6559107,-33.4205422,REGION METROPOLITANA,13108,INDEPENDENCIA,GAMERO,INDEPENDENCIA,0,"GAMERO & INDEPENDENCIA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,2,10,6
-7865327.35767181,-3954556.1499125,320,-70.6554378,-33.4452685,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,LORD COCHRANE,0,"LIBER BERNARDO O'HIGGINS & LORD COCHRANE, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,6,23,18
-7865324.96430276,-3951578.9684612,321,-70.6554163,-33.4229497,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA,OLIVOS,0,"INDEPENDENCIA & OLIVOS, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,0,3,22,15
-7865248.34309725,-3951810.59203815,322,-70.654728,-33.4246863,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA, ,565,"INDEPENDENCIA 565, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,0,4,10,6
-7865242.09807381,-3951884.8443406,323,-70.6546719,-33.425243,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA,ECHEVERRIA,0,"INDEPENDENCIA & ECHEVERRIA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,0,5,6,6
-7865226.33523392,-3969204.75729804,324,-70.6545303,-33.5549999,REGION METROPOLITANA,13131,SAN RAMON,SAN FRANCISCO,VENANCIA LEIVA,0,"SAN FRANCISCO & VENANCIA LEIVA, SAN RAMON",CHILE,2021,1,13,13131,1,URBANA,0,0,0,4,6,5
-7865195.53313082,-3954449.79547569,325,-70.6542536,-33.4444713,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,TEATINOS,0,"LIBER BERNARDO O'HIGGINS & TEATINOS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,10,6
-7865146.04048521,-3961777.11717947,326,-70.653809,-33.4993775,REGION METROPOLITANA,13130,SAN MIGUEL,GRAN AVDA JOSE MIGUEL CARRERA,SAN NICOLAS,0,"GRAN AVDA JOSE MIGUEL CARRERA & SAN NICOLAS, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,0,12,7
-7865108.6594002,-3953990.52949843,327,-70.6534732,-33.4410287,REGION METROPOLITANA,13101,SANTIAGO,AGUSTINAS,MORANDE,0,"AGUSTINAS & MORANDE, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,8,5
-7865101.07854288,-3954583.23229477,328,-70.6534051,-33.4454715,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,MANUEL RODRIGUEZ,0,"LIBER BERNARDO O'HIGGINS & MANUEL RODRIGUEZ, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,1,3,14,12
-7865077.07806066,-3961435.2442978,329,-70.6531895,-33.4968165,REGION METROPOLITANA,13130,SAN MIGUEL,GRAN AVDA JOSE MIGUEL CARRERA,VARAS MENA,0,"GRAN AVDA JOSE MIGUEL CARRERA & VARAS MENA, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,1,7,5
-7865043.43731055,-3952738.25315755,330,-70.6528873,-33.4316411,REGION METROPOLITANA,13108,INDEPENDENCIA,STA MARIA,INDEPENDENCIA,0,"STA MARIA & INDEPENDENCIA, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,0,7,5
-7865024.35714982,-3950858.10540409,331,-70.6527159,-33.4175448,REGION METROPOLITANA,13108,INDEPENDENCIA,PROFE ALBERTO ZANARTU,SAN JOSE,0,"PROFE ALBERTO ZANARTU & SAN JOSE, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,0,9,5
-7865004.86510698,-3955770.57022605,332,-70.6525408,-33.4543709,REGION METROPOLITANA,13101,SANTIAGO,10 DE JULIO HUAMACHUCO,NATANIEL COX,0,"10 DE JULIO HUAMACHUCO & NATANIEL COX, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,2,11,7
-7864999.86686185,-3960796.39228537,333,-70.6524959,-33.4920306,REGION METROPOLITANA,13130,SAN MIGUEL,GRAN AVDA JOSE MIGUEL CARRERA,CURINANCA,0,"GRAN AVDA JOSE MIGUEL CARRERA & CURINANCA, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,1,10,8
-7864996.14879086,-3945557.76729184,334,-70.6524625,-33.3777935,REGION METROPOLITANA,13119,MAIPU,AMERICO VESPUCIO,EL ROSAL,0,"AMERICO VESPUCIO & EL ROSAL, MAIPU",CHILE,2021,1,13,13119,1,URBANA,0,0,0,2,8,5
-7864907.14885797,-3956519.14645648,335,-70.651663,-33.4599812,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,NATANIEL COX,0,"MANUEL ANTONIO MATTA & NATANIEL COX, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,1,4,10,7
-7864899.03366709,-3952774.66858722,336,-70.6515901,-33.4319141,REGION METROPOLITANA,13127,RECOLETA,STA MARIA,LA PAZ,0,"STA MARIA & LA PAZ, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,2,0,0,1,19,11
-7864898.77763226,-3967579.80644164,337,-70.6515878,-33.5428344,REGION METROPOLITANA,13131,SAN RAMON,GOYCOLEA,CERRO NEGRO,0,"GOYCOLEA & CERRO NEGRO, SAN RAMON",CHILE,2021,1,13,13131,1,URBANA,0,0,0,2,8,5
-7864870.61380109,-3952125.5307103,338,-70.6513348,-33.4270475,REGION METROPOLITANA,13108,INDEPENDENCIA,DAVILA BAEZA,LA PAZ,0,"DAVILA BAEZA & LA PAZ, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,0,1,8,5
-7864820.29739125,-3959105.87873487,339,-70.6508828,-33.479365,REGION METROPOLITANA,13130,SAN MIGUEL,ALC CARLOS VALDOVINOS,LLANO SUBERCASEAUX,0,"ALC CARLOS VALDOVINOS & LLANO SUBERCASEAUX, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,1,9,6
-7864807.70715684,-3951353.8048023,340,-70.6507697,-33.4212615,REGION METROPOLITANA,13108,INDEPENDENCIA,SANTOS DUMONT,LA PAZ,0,"SANTOS DUMONT & LA PAZ, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,1,0,4,8,6
-7864803.73305102,-3956502.72083753,341,-70.650734,-33.4598581,REGION METROPOLITANA,13101,SANTIAGO,ZENTENO,MANUEL ANTONIO MATTA,0,"ZENTENO & MANUEL ANTONIO MATTA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,3,0,2,10,8
-7864757.25716361,-3919544.216496,342,-70.6503165,-33.1824346,REGION METROPOLITANA,13301,COLINA,ESMERALDA,GRAL SAN MARTIN,0,"ESMERALDA & GRAL SAN MARTIN, COLINA",CHILE,2021,1,13,13301,1,URBANA,0,1,0,0,9,5
-7864744.03240811,-3951367.39558967,343,-70.6501977,-33.4213634,REGION METROPOLITANA,13108,INDEPENDENCIA,INDEPENDENCIA,SANTOS DUMONT,0,"INDEPENDENCIA & SANTOS DUMONT, INDEPENDENCIA",CHILE,2021,1,13,13108,1,URBANA,0,0,0,3,10,7
-7864725.3863934,-3955737.22746747,344,-70.6500302,-33.454121,REGION METROPOLITANA,13101,SANTIAGO,10 DE JULIO HUAMACHUCO,SAN DIEGO,0,"10 DE JULIO HUAMACHUCO & SAN DIEGO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,0,2,7,5
-7864653.91928031,-3959781.36844996,345,-70.6493882,-33.4844261,REGION METROPOLITANA,13130,SAN MIGUEL,GRAN AVDA JOSE MIGUEL CARRERA, ,3204,"GRAN AVDA JOSE MIGUEL CARRERA 3204, SAN MIGUEL",CHILE,2021,1,13,13130,1,URBANA,0,0,0,0,6,5
-7864624.57546254,-3956477.64879639,346,-70.6491246,-33.4596702,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,SAN DIEGO,0,"MANUEL ANTONIO MATTA & SAN DIEGO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,11,7
-7864561.67995024,-3952865.88107098,347,-70.6485596,-33.4325979,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,STA MARIA,0,"RECOLETA & STA MARIA, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,0,2,0,2,15,11
-7864502.51364088,-3952979.93103443,348,-70.6480281,-33.4334529,REGION METROPOLITANA,13101,SANTIAGO,RECOLETA,CARD JOSE MARIA CARO,0,"RECOLETA & CARD JOSE MARIA CARO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,1,2,0,13,20,15
-7864404.07381517,-3954266.79929251,349,-70.6471438,-33.4430996,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,SAN FRANCISCO,0,"LIBER BERNARDO O'HIGGINS & SAN FRANCISCO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,0,8,5
-7864391.70621975,-3953594.88645812,350,-70.6470327,-33.4380629,REGION METROPOLITANA,13101,SANTIAGO,MERCED,MAC IVER,0,"MERCED & MAC IVER, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,2,6,5
-7864370.61117624,-3955305.60819279,351,-70.6468432,-33.450886,REGION METROPOLITANA,13101,SANTIAGO,STA ISABEL,SAN FRANCISCO,0,"STA ISABEL & SAN FRANCISCO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,7,5
-7864304.13117634,-3956367.82082014,352,-70.646246,-33.4588471,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,SERRANO,0,"MANUEL ANTONIO MATTA & SERRANO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,1,12,6
-7864286.26439807,-3952009.51512069,353,-70.6460855,-33.4261777,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,JUAREZ LARGA,0,"RECOLETA & JUAREZ LARGA, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,0,0,0,4,4,5
-7864208.90848392,-3956343.57634481,354,-70.6453906,-33.4586654,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,SAN FRANCISCO,0,"MANUEL ANTONIO MATTA & SAN FRANCISCO, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,1,0,0,13,7
-7864143.09640096,-3953398.36396251,355,-70.6447994,-33.4365897,REGION METROPOLITANA,13101,SANTIAGO,COMPANIA,MANUEL RODRIGUEZ,0,"COMPANIA & MANUEL RODRIGUEZ, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,2,5,6
-7864100.44990404,-3967371.06582575,356,-70.6444163,-33.5412715,REGION METROPOLITANA,13131,SAN RAMON,LA BANDERA,AMERICO VESPUCIO,0,"LA BANDERA & AMERICO VESPUCIO, SAN RAMON",CHILE,2021,1,13,13131,1,URBANA,0,0,0,3,13,8
-7864019.44271059,-3950646.31898056,357,-70.6436886,-33.4159568,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,UNION,0,"RECOLETA & UNION, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,0,1,1,2,12,8
-7864010.00281777,-3950385.67229033,358,-70.6436038,-33.4140024,REGION METROPOLITANA,13127,RECOLETA,VALDIVIESO,RECOLETA,0,"VALDIVIESO & RECOLETA, RECOLETA",CHILE,2021,1,13,13127,1,URBANA,0,0,0,4,10,6
-7863990.43285128,-3953382.14286839,359,-70.643428,-33.4364681,REGION METROPOLITANA,13101,SANTIAGO,JOSE MIGUEL DE LA BARRA,MONJITAS,0,"JOSE MIGUEL DE LA BARRA & MONJITAS, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,0,0,1,6,5
-7863971.33042666,-3956312.05993715,360,-70.6432564,-33.4584292,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,STA ROSA,0,"MANUEL ANTONIO MATTA & STA ROSA, SANTIAGO",CHILE,2021,1,13,13101,1,URBANA,0,2,0,6,15,11
