X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-7874482.74013651,-3955260.11220735,913,1538589,-33.450545,-70.737682,2023/06/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LO PRADO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,GABRIELA MISTRAL,CORONA SUECA,CORONA SUECA - GABRIELA MISTRAL,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7873460.71589154,-3961690.81356409,914,1538837,-33.498731,-70.728501,2023/06/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRILLOS,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,DIVINO MAESTRO,AMERICO VESPUCIO,AMERICO VESPUCIO - DIVINO MAESTRO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,1,0
-7873460.71589154,-3961690.81356409,915,1540179,-33.498731,-70.728501,2023/06/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRILLOS,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,AMERICO VESPUCIO,DIVINO MAESTRO,AMERICO VESPUCIO - DIVINO MAESTRO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7875705.3621039,-3992844.84998188,916,1542650,-33.731792,-70.748665,2023/06/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,BUIN,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JOSE MANUEL BALMACEDA,BERNARDO O'HIGGINS,BERNARDO O'HIGGINS - JOSE MANUEL BALMACEDA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7871886.76961121,-3950048.48322473,917,1539222,-33.411474,-70.714362,2023/06/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUINTA NORMAL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,STA EDELMIRA,BRISAS DEL RIO,BRISAS DEL RIO - STA EDELMIRA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7867427.756088,-3960641.873749,918,1539697,-33.490873,-70.674306,2023/06/15 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ISABEL RIQUELME,ALC FLORES,ALC FLORES - ISABEL RIQUELME,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,1,1,0,0,1
-7878579.74267567,-3966041.49968065,919,1538930,-33.531316,-70.774486,2023/06/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ALFREDO SILVA CARVALLO,3 PONIENTE,3 PONIENTE - ALFREDO SILVA CARVALLO,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7858507.50265175,-3973516.59769978,920,1540960,-33.587273,-70.594174,2023/06/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LUIS MATTE LARRAIN, ,- LUIS MATTE LARRAIN,1135,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7865917.81851488,-3955282.52657237,921,1539350,-33.450713,-70.660742,2023/06/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,EJERCITO LIBERTADOR,GRAJALES,EJERCITO LIBERTADOR - GRAJALES,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7880708.50529811,-3969958.98683592,922,1542892,-33.560646,-70.793609,2023/06/16 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PADRE HURTADO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,PRIMERA AVENIDA,PRIMERA TRANSVERSAL,PRIMERA AVENIDA - PRIMERA TRANSVERSAL,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7870842.2588291,-3957117.71660981,923,1555839,-33.464467,-70.704979,2023/06/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ESTACION CENTRAL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER OTRA,DESOBEDIENCIA A SEÑALIZACION,LIBER BERNARDO O'HIGGINS,BERNAL DEL MERCADO,BERNAL DEL MERCADO - LIBER BERNARDO O'HIGGINS,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7867830.06472773,-3954987.40757731,924,1539243,-33.448501,-70.67792,2023/06/17 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,CHACABUCO, ,- CHACABUCO,31,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,1,1,0,1,0
-7860864.47023032,-3967672.04392791,925,1540433,-33.543525,-70.615347,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LA GRANJA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,CORONEL,MANCO CAPAC,CORONEL - MANCO CAPAC,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7859131.33707816,-3960946.61445929,926,1540410,-33.493156,-70.599778,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MACUL,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,MACUL,VICTOR DOMINGO SILVA,MACUL - VICTOR DOMINGO SILVA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,2,2,0,0
-7867681.78716599,-3949949.79823497,927,1540407,-33.410734,-70.676588,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,INDEPENDENCIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,CORREGIMIENTO,NVA 1,CORREGIMIENTO - NVA 1,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7866616.12568063,-3954789.02033146,928,1539935,-33.447014,-70.667015,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,STA ROSA,LIBER BERNARDO O'HIGGINS,LIBER BERNARDO O'HIGGINS - STA ROSA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7861074.75274843,-3962098.77514923,929,1540392,-33.501787,-70.617236,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN JOAQUIN,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,CAP PRAT, ,- CAP PRAT,20,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7861740.55462286,-3963160.39714806,930,1540394,-33.509739,-70.623217,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN JOAQUIN,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CARMEN MENA,VECINAL,CARMEN MENA - VECINAL,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7855574.34538884,-3976846.73147664,931,1539157,-33.61219,-70.567825,2023/06/19 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,PEATON CRUZA CAMINO O CARRETERA SIN ADOPTAR PRECAUCIONES,IMPRUDENCIA DEL PEATON, ,EYZAGUIRRE,- EYZAGUIRRE,0,UNIDIRECCIONAL,CONCRETO,REGULAR,SECO,NUBLADO,1,0,0,0,0
-7867117.84262563,-3986082.64198982,932,1539501,-33.681258,-70.671522,2023/06/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON, ,PADRE HURTADO,- PADRE HURTADO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7869146.52902585,-3949890.45428784,933,1539482,-33.410289,-70.689746,2023/06/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RENCA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,HECHO DELICTUAL,OTRAS CAUSAS,DOMINGO SANTA MARIA,LOS ALAMOS,DOMINGO SANTA MARIA - LOS ALAMOS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,1,0,0,0,0
-7876400.66364339,-3962636.91666543,934,1582412,-33.505818,-70.754911,2023/06/20 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BAILEN,MAIPU,BAILEN - MAIPU,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7873993.04569651,-3950363.74739301,935,1539726,-33.413838,-70.733283,2023/06/21 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRO NAVIA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,HECHO DELICTUAL,OTRAS CAUSAS,COST SUR,SANTOS LUIS MEDEL,COST SUR - SANTOS LUIS MEDEL,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,NUBLADO,1,0,0,0,0
-7863444.18810996,-3954443.21827991,936,1540789,-33.444422,-70.638521,2023/06/21 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,CURICO, ,- CURICO,345,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,1,0,0
-7861923.67518522,-3955869.58492687,937,1543237,-33.455113,-70.624862,2023/06/22 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LO ENCALADA,JOSE DOMINGO CAÑAS,JOSE DOMINGO CAÑAS - LO ENCALADA,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7864343.98355404,-3952086.9164011,938,1540198,-33.426758,-70.646604,2023/06/23 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,RECOLETA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,PEATON CRUZA CALZADA FUERA PASO PEATONES,IMPRUDENCIA DEL PEATON,RECOLETA, ,- RECOLETA,480,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7869798.63860291,-3959325.96132877,939,1540231,-33.481014,-70.695604,2023/06/23 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRILLOS,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,DAGOBERTO GODOY, ,- DAGOBERTO GODOY,145,BIDIRECCIONAL,ASFALTO,BUENO,MOJADO,LLUVIA,0,1,0,0,1
-7849520.90279899,-3944348.26927092,940,1541307,-33.36872,-70.513446,2023/06/23 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LO BARNECHEA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,COST MONS ESCRIVA DE BALAGUER,LA CABAÑA,COST MONS ESCRIVA DE BALAGUER - LA CABAÑA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7867024.44557285,-3946987.10621015,941,1542022,-33.388515,-70.670683,2023/06/23 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CONCHALI,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,PEDRO FONTOVA, ,- PEDRO FONTOVA,4128,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,1,0,1,0
-7874407.71079972,-3966766.39500637,942,1540955,-33.536744,-70.737008,2023/06/23 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMINO A LONQUEN,CERRO SOMBRERO,CAMINO A LONQUEN - CERRO SOMBRERO,0,BIDIRECCIONAL,ASFALTO,MALO,MOJADO,LLUVIA,0,1,0,0,1
-7876268.19344935,-3954399.32670604,943,1542310,-33.444093,-70.753721,2023/06/23 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUDAHUEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SAN PABLO,LA ESTRELLA,LA ESTRELLA - SAN PABLO,0,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,LLUVIA,0,1,0,0,1
-7866171.96091236,-3959097.20352216,944,1549727,-33.4793,-70.663025,2023/06/24 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ALC CARLOS VALDOVINOS, ,- ALC CARLOS VALDOVINOS,2020,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7882434.84796133,-3971876.00819831,945,1542334,-33.574995,-70.809117,2023/06/24 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PADRE HURTADO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS SILOS,EL ROBLE,EL ROBLE - LOS SILOS,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7865394.83954713,-3967767.94189812,946,1540188,-33.544243,-70.656044,2023/06/24 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LA CISTERNA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,VICUÑA MACKENNA,PERO,PERO - VICUÑA MACKENNA,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,LLUVIA,0,1,0,0,1
-7874767.38407447,-3951561.80283002,947,1542565,-33.422821,-70.740239,2023/06/26 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRO NAVIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,MAPOCHO SUR,HUELEN,HUELEN - MAPOCHO SUR,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,1,1,0,0
-7854729.6530927,-3976631.79472998,948,1540521,-33.610582,-70.560237,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,EYZAGUIRRE,HOLANDA,EYZAGUIRRE - HOLANDA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,0,1
-7858181.89314118,-3973464.34858118,949,1542181,-33.586882,-70.591249,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PUENTE ALTO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LUIS MATTE LARRAIN,JUAN DE DIOS MALEBRAN,JUAN DE DIOS MALEBRAN - LUIS MATTE LARRAIN,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7867866.80015969,-3922900.70259201,950,1541815,-33.207666,-70.67825,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,COLINA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,GRAL SAN MARTIN, ,- GRAL SAN MARTIN,105,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7875384.42801194,-3958510.64861329,951,1543315,-33.474905,-70.745782,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,MAIPU,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,ARQTO HUGO BRAVO,SAN FRANCISCO DE ASIS,ARQTO HUGO BRAVO - SAN FRANCISCO DE ASIS,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7869062.4828103,-3974757.55045809,952,1540694,-33.596559,-70.688991,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CONDELL, ,- CONDELL,498,BIDIRECCIONAL,ASFALTO,BUENO,SECO,NUBLADO,0,1,0,0,1
-7871145.27048304,-3980536.03476736,953,1540689,-33.639786,-70.707701,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SAN BERNARDO,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PORTALES ORIENTE,ROBERTO PAUL CALDERON,PORTALES ORIENTE - ROBERTO PAUL CALDERON,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,1,1,0,0
-7859354.97793516,-3968115.47854397,954,1542281,-33.546845,-70.601787,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LA FLORIDA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,TRINIDAD,ITALIA,ITALIA - TRINIDAD,0,BIDIRECCIONAL,ASFALTO,REGULAR,MOJADO,NUBLADO,0,0,0,0,0
-7866523.84182276,-3970569.50265795,955,1544361,-33.565216,-70.666186,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,EL BOSQUE,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LOS RAULIES,STA ELENA,LOS RAULIES - STA ELENA,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,2,0,0,2
-7876811.20992544,-3951625.15664583,956,1540860,-33.423296,-70.758599,2023/06/27 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,CERRO NAVIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,RIO BOROA,MAPOCHO SUR,MAPOCHO SUR - RIO BOROA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,1,0,0,0,0
-7860779.86741732,-3957389.00358525,957,1542351,-33.4665,-70.614587,2023/06/28 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,ÑUÑOA,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,MARATHON,CALLE 15,CALLE 15 - MARATHON,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,2,1,0,1
-7860605.8750532,-3954723.51459706,958,1541808,-33.446523,-70.613024,2023/06/28 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PROVIDENCIA,ATROPELLO,ATROPELLO,URBANA,ACERA O BERMA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,DIAG ORIENTE, ,- DIAG ORIENTE,1374,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7866321.4629885,-3952028.0950275,959,1542417,-33.426317,-70.664368,2023/06/30 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,INDEPENDENCIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEÑAL PARE,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,GRUM BUSTOS,CDTE CANALES,CDTE CANALES - GRUM BUSTOS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7860402.38302404,-3951218.3644926,960,1541750,-33.420246,-70.611196,2023/06/30 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,PROVIDENCIA,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,NVA DE LYON,ANDRES BELLO,ANDRES BELLO - NVA DE LYON,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7872337.9475074,-3952743.30851034,961,1542604,-33.431679,-70.718415,2023/06/30 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,QUINTA NORMAL,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,EBRIEDAD DEL PEATON,ALCOHOL EN PEATON,MARTE, ,- MARTE,1561,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,1,0,0,1
-7856410.80004266,-3952269.38460417,962,1556125,-33.428126,-70.575339,2023/06/30 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,LAS CONDES,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,LATADIA,AMERICO VESPUCIO SUR,AMERICO VESPUCIO SUR - LATADIA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7865876.96426176,-3954073.68044062,963,1543806,-33.441652,-70.660375,2023/06/30 00:00:00+00,1899/12/30 00:00:00+00,13,REGION METROPOLITANA,SANTIAGO,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,AGUSTINAS,MANUEL RODRIGUEZ,AGUSTINAS - MANUEL RODRIGUEZ,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
