X,Y,FID,Región,Comuna,Tipo__CONA,Calle_Uno,Calle_Dos,Número,Latitude,Longitude,Cant__Sini,Fallecidos,Lesionados,Graves,Menos_grav,Leves
-7865938.1899817,-3952958.73488137,1257,REGION METROPOLITANA,SANTIAGO,COLISION,MANUEL RODRIGUEZ,GRAL MACKENNA,-,-33.433294,-70.660925,2,0,2,1,0,1
-7865832.88174341,-3954237.10275908,1258,REGION METROPOLITANA,SANTIAGO,COLISION,MANUEL RODRIGUEZ,LIBER BERNARDO O'HIGGINS,-,-33.442877,-70.659979,4,0,1,0,0,1
-7865758.74296254,-3955071.59310561,1259,REGION METROPOLITANA,SANTIAGO,COLISION,MANUEL RODRIGUEZ,SAZIE,-,-33.449132,-70.659313,1,0,0,0,0,0
-7866180.42119366,-3952794.53026872,1260,REGION METROPOLITANA,SANTIAGO,COLISION,MAPOCHO,ALMTE BARROSO,-,-33.432063,-70.663101,1,0,1,0,0,1
-7867505.01181461,-3956614.25793792,1261,REGION METROPOLITANA,SANTIAGO,COLISION,MAQUINISTA ESCOBAR,RICARDO CUMMING,-,-33.460694,-70.675,1,0,0,0,0,0
-7877381.38835728,-3928396.45427402,1262,REGION METROPOLITANA,SANTIAGO,COLISION,MARIN,STA ROSA,-,-33.248963,-70.763721,1,0,0,0,0,0
-7863939.78248297,-3956612.79016042,1263,REGION METROPOLITANA,SANTIAGO,COLISION,MARINA DE GAETE,STA ROSA,-,-33.460683,-70.642973,1,0,0,0,0,0
-7867070.30920306,-3953042.50547537,1264,REGION METROPOLITANA,SANTIAGO,COLISION,MARTINEZ DE ROZAS,GRAL BULNES,-,-33.433922,-70.671095,1,1,0,0,0,0
-7867476.068747,-3953073.85290765,1265,REGION METROPOLITANA,SANTIAGO,COLISION,MARTINEZ DE ROZAS,LIBERTAD,-,-33.434157,-70.67474,1,0,0,0,0,0
-7868107.91817675,-3953124.54255224,1266,REGION METROPOLITANA,SANTIAGO,COLISION,MARTINEZ DE ROZAS,MATUCANA,-,-33.434537,-70.680416,1,0,0,0,0,0
-7868059.93947621,-3953712.82545345,1267,REGION METROPOLITANA,SANTIAGO,COLISION,MATUCANA,COMPAÑIA,-,-33.438947,-70.679985,1,0,0,0,0,0
-7868093.22400396,-3953297.55598456,1268,REGION METROPOLITANA,SANTIAGO,COLISION,MATUCANA,SAN PABLO,-,-33.435834,-70.680284,1,0,0,0,0,0
-7863786.16158568,-3953476.97511254,1269,REGION METROPOLITANA,SANTIAGO,COLISION,MERCED,-,317,-33.437179,-70.641593,1,0,0,0,0,0
-7863535.02481445,-3953436.02195139,1270,REGION METROPOLITANA,SANTIAGO,COLISION,MERCED,PURISIMA,-,-33.436872,-70.639337,1,0,0,0,0,0
-7863989.54229536,-3953548.74354243,1271,REGION METROPOLITANA,SANTIAGO,COLISION,MERCED,STA LUCIA,-,-33.437717,-70.64342,1,0,1,1,0,0
-7863087.74310044,-3953426.4173222,1272,REGION METROPOLITANA,SANTIAGO,COLISION,MERCED,VICUÑA MACKENNA,-,-33.4368,-70.635319,1,0,1,1,0,0
-7863464.44825729,-3952950.46456898,1273,REGION METROPOLITANA,SANTIAGO,COLISION,MIRAFLORES,PURISIMA,-,-33.433232,-70.638703,1,0,1,1,0,0
-7867377.66231714,-3954464.83060541,1274,REGION METROPOLITANA,SANTIAGO,COLISION,MONEDA,LIBERTAD,-,-33.444584,-70.673856,2,0,0,0,0,0
-7865913.58837423,-3954242.57244393,1275,REGION METROPOLITANA,SANTIAGO,COLISION,MONEDA,MANUEL RODRIGUEZ,-,-33.442918,-70.660704,1,0,0,0,0,0
-7863441.07116422,-3953596.90067516,1276,REGION METROPOLITANA,SANTIAGO,COLISION,NAMUR,LIBER BERNARDO O'HIGGINS,-,-33.438078,-70.638493,1,0,1,0,1,0
-7865832.88174341,-3954237.10275908,1277,REGION METROPOLITANA,SANTIAGO,COLISION,NVO COMPAÑIA,MANUEL RODRIGUEZ,-,-33.442877,-70.659979,1,0,1,0,0,1
-7864400.0885774,-3954467.09856783,1278,REGION METROPOLITANA,SANTIAGO,COLISION,PARIS,SAN FRANCISCO,-,-33.444601,-70.647108,1,0,1,0,0,1
-7865555.69621133,-3952771.72055145,1279,REGION METROPOLITANA,SANTIAGO,COLISION,PDTE BALMACEDA,AMUNATEGUI,-,-33.431892,-70.657489,1,0,1,0,0,1
-7865677.81369273,-3952731.97039132,1280,REGION METROPOLITANA,SANTIAGO,COLISION,PDTE BALMACEDA,SAN MARTIN,-,-33.431594,-70.658586,1,0,1,0,0,1
-7856332.65376012,-3975046.89366954,1281,REGION METROPOLITANA,SANTIAGO,COLISION,PEDRO MONTT,-,1616,-33.598724,-70.574637,1,0,0,0,0,0
-7861196.87022983,-3951599.54832486,1282,REGION METROPOLITANA,SANTIAGO,COLISION,PURISIMA,ANDRES BELLO,-,-33.423104,-70.618333,1,0,1,0,0,1
-7863820.00271088,-3954225.49636319,1283,REGION METROPOLITANA,SANTIAGO,COLISION,QUITO,DIAG PARAGUAY,-,-33.44279,-70.641897,1,0,1,0,0,1
-7867371.98502311,-3953193.24071428,1284,REGION METROPOLITANA,SANTIAGO,COLISION,RAFAEL SOTOMAYOR,SAN PABLO,-,-33.435052,-70.673805,1,0,1,0,0,1
-7863085.40539114,-3953908.39278574,1285,REGION METROPOLITANA,SANTIAGO,COLISION,RAMON CORVALAN MELGAREJO,BARON PIERRE DE COUBERTIN,-,-33.440413,-70.635298,1,0,1,0,0,1
-7866699.39265974,-3955337.36189839,1286,REGION METROPOLITANA,SANTIAGO,COLISION,REPUBLICA,SAZIE,-,-33.451124,-70.667763,1,0,1,0,0,1
-7865123.33130909,-3953719.09529619,1287,REGION METROPOLITANA,SANTIAGO,COLISION,RICARDO CUMMING,-,1194,-33.438994,-70.653605,1,0,1,1,0,0
-7866850.23056976,-3952798.79875881,1288,REGION METROPOLITANA,SANTIAGO,COLISION,RICARDO CUMMING,MAPOCHO,-,-33.432095,-70.669118,1,0,0,0,0,0
-7867318.10638957,-3954878.27415906,1289,REGION METROPOLITANA,SANTIAGO,COLISION,ROMERO,LIBERTAD,-,-33.447683,-70.673321,1,0,1,1,0,0
-7867955.29915487,-3953498.45223542,1290,REGION METROPOLITANA,SANTIAGO,COLISION,ROSAS,CHACABUCO,-,-33.43734,-70.679045,1,0,1,1,0,0
-7866511.2627203,-3953143.48452902,1291,REGION METROPOLITANA,SANTIAGO,COLISION,SAN PABLO,-,2083,-33.434679,-70.666073,1,0,0,0,0,0
-7866280.38609639,-3953147.21957036,1292,REGION METROPOLITANA,SANTIAGO,COLISION,SAN PABLO,BARTOLOME VIVAR,-,-33.434707,-70.663999,2,0,2,0,0,2
-7865843.34577554,-3953124.54255224,1293,REGION METROPOLITANA,SANTIAGO,COLISION,SAN PABLO,MANUEL RODRIGUEZ,-,-33.434537,-70.660073,2,0,1,0,0,1
-7867371.98502311,-3953193.24071428,1294,REGION METROPOLITANA,SANTIAGO,COLISION,SAN PABLO,RAFAEL SOTOMAYOR,-,-33.435052,-70.673805,1,0,0,0,0,0
-7866821.06486318,-3953173.09810414,1295,REGION METROPOLITANA,SANTIAGO,COLISION,SAN PABLO,RICARDO CUMMING,-,-33.434901,-70.668856,1,0,1,0,0,1
-7865692.619185,-3953122.94182322,1296,REGION METROPOLITANA,SANTIAGO,COLISION,SAN PABLO,SAN MARTIN,-,-33.434525,-70.658719,1,0,1,0,0,1
-7866699.39265974,-3955337.36189839,1297,REGION METROPOLITANA,SANTIAGO,COLISION,SAZIE,ESPAÑA,-,-33.451124,-70.667763,1,0,1,0,0,1
-7866614.12192979,-3955310.14433183,1298,REGION METROPOLITANA,SANTIAGO,COLISION,SAZIE,MANUEL MONTT,-,-33.45092,-70.666997,1,0,1,1,0,0
-7863189.04383706,-3956538.334055,1299,REGION METROPOLITANA,SANTIAGO,COLISION,SIERRA BELLA,STA ELVIRA,-,-33.460125,-70.636229,1,0,0,0,0,0
-7864112.77297167,-3954058.8724915,1300,REGION METROPOLITANA,SANTIAGO,COLISION,STA LUCIA,MONEDA,-,-33.441541,-70.644527,1,0,0,0,0,0
-7864044.75676279,-3955552.83656014,1301,REGION METROPOLITANA,SANTIAGO,COLISION,STA ROSA,-,670,-33.452739,-70.643916,1,0,0,0,0,0
-7863830.24410403,-3958708.29894587,1302,REGION METROPOLITANA,SANTIAGO,COLISION,STA ROSA,CENTENARIO,-,-33.476386,-70.641989,1,0,0,0,0,0
-7865191.57015694,-3954449.35510897,1303,REGION METROPOLITANA,SANTIAGO,COLISION,TEATINOS,LIBER BERNARDO O'HIGGINS,-,-33.444468,-70.654218,1,0,1,1,0,0
-7865352.09286267,-3953409.34244553,1304,REGION METROPOLITANA,SANTIAGO,COLISION,TEATINOS,STO DOMINGO,-,-33.436672,-70.65566,1,0,0,0,0,0
-7865633.3972159,-3956276.80744671,1305,REGION METROPOLITANA,SANTIAGO,COLISION,TUPPER,-,1724,-33.458165,-70.658187,1,0,1,0,0,1
-7865588.98073908,-3956225.57027322,1306,REGION METROPOLITANA,SANTIAGO,COLISION,TUPPER,-,1725,-33.457781,-70.657788,1,0,0,0,0,0
-7863805.3085381,-3953977.89602372,1307,REGION METROPOLITANA,SANTIAGO,COLISION,VICTORIA SUBERCASEAUX,LIBER BERNARDO O'HIGGINS,-,-33.440934,-70.641765,1,0,1,0,0,1
-7865466.41797971,-3957857.79927456,1308,REGION METROPOLITANA,SANTIAGO,COLISION,VIEL,GRAL RONDIZZONI,-,-33.470013,-70.656687,3,0,2,1,0,1
-7864863.1776591,-3955939.36679841,1309,REGION METROPOLITANA,SANTIAGO,COLISION,ZENTENO,COPIAPO,-,-33.455636,-70.651268,1,0,1,0,0,1
-7970930.61487675,-3976640.48301573,1310,REGION METROPOLITANA,SANTIAGO,OTRO TIPO,CARD JOSE MARIA CARO,SAN ANTONIO,-,-33.610647,-71.604088,1,0,1,0,0,1
-7861569.34524602,-3959769.20914364,1311,REGION METROPOLITANA,SANTIAGO,OTRO TIPO,LIBER BERNARDO O'HIGGINS,PORTUGAL,-,-33.484335,-70.621679,1,0,0,0,0,0
-7866621.80297466,-3953568.75340705,1312,REGION METROPOLITANA,SANTIAGO,OTRO TIPO,MATURANA,STO DOMINGO,-,-33.437867,-70.667066,1,0,0,0,0,0
-7865505.04584302,-3956056.51589628,1313,REGION METROPOLITANA,SANTIAGO,OTRO TIPO,VIEL,BLANCO ENCALADA,-,-33.456514,-70.657034,1,1,0,0,0,0
-7864757.64678183,-3952983.67924646,1314,REGION METROPOLITANA,SANTIAGO,VOLCADURA,21 DE MAYO,ISMAEL VALDES VERGARA,-,-33.433481,-70.65032,1,0,1,0,0,1
-7869582.45615179,-3962960.93507004,1315,REGION METROPOLITANA,SANTIAGO,VOLCADURA,CARD JOSE MARIA CARO,GRAL MACKENNA,-,-33.508245,-70.693662,1,0,0,0,0,0
-7863468.12180048,-3954284.99594106,1316,REGION METROPOLITANA,SANTIAGO,VOLCADURA,CARMEN,DIAG PARAGUAY,-,-33.443236,-70.638736,1,0,1,0,0,1
-7863240.36212232,-3954996.47983935,1317,REGION METROPOLITANA,SANTIAGO,VOLCADURA,CARMEN,STA ISABEL,-,-33.448569,-70.63669,1,0,1,1,0,0
-7865050.52836211,-3953512.99267043,1318,REGION METROPOLITANA,SANTIAGO,VOLCADURA,CATEDRAL,-,1115,-33.437449,-70.652951,1,0,1,0,0,1
-7863444.18810996,-3954443.21827991,1319,REGION METROPOLITANA,SANTIAGO,VOLCADURA,CURICO,-,345,-33.444422,-70.638521,1,0,1,1,0,0
-7862245.05455514,-3958069.45080772,1320,REGION METROPOLITANA,SANTIAGO,VOLCADURA,FRANKLIN,-,160,-33.471599,-70.627749,1,0,1,1,0,0
-7864856.16453118,-3952957.53435179,1321,REGION METROPOLITANA,SANTIAGO,VOLCADURA,ISMAEL VALDES VERGARA,-,984,-33.433285,-70.651205,1,0,0,0,0,0
-7862464.24263251,-3955926.55785738,1322,REGION METROPOLITANA,SANTIAGO,VOLCADURA,MANUEL ANTONIO MATTA,VICUÑA MACKENNA,-,-33.45554,-70.629718,1,0,1,1,0,0
-7864714.34349991,-3953479.64307595,1323,REGION METROPOLITANA,SANTIAGO,VOLCADURA,MONJITAS,21 DE MAYO,-,-33.437199,-70.649931,1,0,0,0,0,0
-7866727.22253244,-3954193.87899897,1324,REGION METROPOLITANA,SANTIAGO,VOLCADURA,RICARDO CUMMING,AGUSTINAS,-,-33.442553,-70.668013,1,0,1,0,0,1
-7866471.18770361,-3955105.08070473,1325,REGION METROPOLITANA,SANTIAGO,VOLCADURA,SALVADOR SANFUENTES,ABDON CIFUENTES,-,-33.449383,-70.665713,1,0,0,0,0,0
-7864410.66392903,-3954318.88148759,1326,REGION METROPOLITANA,SANTIAGO,VOLCADURA,SAN FRANCISCO,-,8,-33.44349,-70.647203,1,0,0,0,0,0
-7865713.10197131,-3953005.689025,1327,REGION METROPOLITANA,SANTIAGO,VOLCADURA,SAN MARTIN,-,870,-33.433646,-70.658903,1,0,1,1,0,0
-7866151.92340402,-3953142.15058598,1328,REGION METROPOLITANA,SANTIAGO,VOLCADURA,SAN PABLO,ALMTE BARROSO,-,-33.434669,-70.662845,1,0,1,1,0,0
-7867421.41087702,-3957779.46516841,1329,REGION METROPOLITANA,SANTIAGO,VOLCADURA,SEPULVEDA LEYTON,MELIPILLA,-,-33.469426,-70.674249,1,0,1,0,0,1
-7864124.79547667,-3953891.98421272,1330,REGION METROPOLITANA,SANTIAGO,VOLCADURA,STA LUCIA,AGUSTINAS,-,-33.44029,-70.644635,1,0,1,1,0,0
-7893640.0452656,-3982763.21024696,1331,REGION METROPOLITANA,TALAGANTE,CHOQUE,BERNARDO O'HIGGINS,LAS HIGUERAS,-,-33.656441,-70.909775,1,0,1,1,0,0
-7894970.20186109,-3982614.36184608,1332,REGION METROPOLITANA,TALAGANTE,CHOQUE,LUCAS PACHECO,-,140,-33.655328,-70.921724,1,0,0,0,0,0
-7895508.87687704,-3984687.44641066,1333,REGION METROPOLITANA,TALAGANTE,COLISION,21 DE MAYO,-,1500,-33.670828,-70.926563,2,0,0,0,0,0
-7889826.23951102,-3979738.87618367,1334,REGION METROPOLITANA,TALAGANTE,COLISION,BALMACEDA,NEHUEN,-,-33.633824,-70.875515,1,0,1,0,0,1
-7897751.40801907,-3984952.82820302,1335,REGION METROPOLITANA,TALAGANTE,COLISION,BERNARDO O'HIGGINS,MONSEÑOR LARRAIN,-,-33.672812,-70.946708,1,0,1,0,1,0
-7879925.81795834,-3968252.78645174,1336,REGION METROPOLITANA,TALAGANTE,COLISION,CAMINO SAN GUILLERMO,CAMINO A MELIPILLA,-,-33.547873,-70.786578,1,0,1,0,1,0
-7895518.67299223,-3984580.84062995,1337,REGION METROPOLITANA,TALAGANTE,COLISION,JAIME GUZMAN,21 DE MAYO,-,-33.670031,-70.926651,1,0,1,0,0,1
-7897685.06160256,-3985195.34222068,1338,REGION METROPOLITANA,TALAGANTE,COLISION,JULIO VRANCKEN,MONSEÑOR LARRAIN,-,-33.674625,-70.946112,1,0,1,0,0,1
-7886543.53904702,-3988972.69331473,1339,REGION METROPOLITANA,TALAGANTE,COLISION,LOS SILOS,-,121,-33.702859,-70.846026,1,0,0,0,0,0
-7885433.34976534,-3890853.73107353,1340,REGION METROPOLITANA,TILTIL,VOLCADURA,SANTA ELENA,ESTACION,-,-32.966466,-70.836053,1,0,0,0,0,0
-7857823.44438083,-3948371.75275694,1341,REGION METROPOLITANA,VITACURA,CHOQUE,AMERICO VESPUCIO NORTE,VITACURA,-,-33.3989,-70.588029,1,0,1,0,0,1
-7856122.593881,-3947319.08630806,1342,REGION METROPOLITANA,VITACURA,CHOQUE,IRENE FREI,VITACURA,-,-33.391005,-70.57275,1,0,1,1,0,0
-7859039.60981775,-3949554.39991831,1343,REGION METROPOLITANA,VITACURA,CHOQUE,PDTE KENNEDY,-,2600,-33.407769,-70.598954,1,0,1,0,0,1
-7852264.92824705,-3945378.53731056,1344,REGION METROPOLITANA,VITACURA,CHOQUE,STA TERESA DE LOS ANDES,TABANCURA,-,-33.376449,-70.538096,1,0,1,1,0,0
-7852512.05751661,-3947099.6317322,1345,REGION METROPOLITANA,VITACURA,CHOQUE,TABANCURA,LAS CONDES,-,-33.389359,-70.540316,1,0,1,1,0,0
-7856276.77137575,-3947339.35206779,1346,REGION METROPOLITANA,VITACURA,CHOQUE,VITACURA,-,5900,-33.391157,-70.574135,1,0,1,1,0,0
-7853286.28457507,-3945408.39765365,1347,REGION METROPOLITANA,VITACURA,COLISION,ALEJANDRO SERANI NORTE,-,9394,-33.376673,-70.547271,1,0,1,0,0,1
-7857823.44438083,-3948371.75275694,1348,REGION METROPOLITANA,VITACURA,COLISION,AMERICO VESPUCIO NORTE,VITACURA,-,-33.3989,-70.588029,2,0,2,1,0,1
-7855562.54552282,-3947448.68111973,1349,REGION METROPOLITANA,VITACURA,COLISION,BLAISE CENDRARS,GUILLERMO APOLLINAIRE,-,-33.391977,-70.567719,1,0,1,0,0,1
-7856856.30064482,-3946092.67382304,1350,REGION METROPOLITANA,VITACURA,COLISION,COST MONS ESCRIVA DE BALAGUER,-,6400,-33.381806,-70.579341,1,0,0,0,0,0
-7852158.84077232,-3945889.10644044,1351,REGION METROPOLITANA,VITACURA,COLISION,COST NORTE,TABANCURA,-,-33.380279,-70.537143,1,0,1,0,0,1
-7857258.38664556,-3947316.95307225,1352,REGION METROPOLITANA,VITACURA,COLISION,ESPOZ,-,5570,-33.390989,-70.582953,1,0,0,0,0,0
-7854932.36588543,-3947680.40878842,1353,REGION METROPOLITANA,VITACURA,COLISION,GERONIMO DE ALDERETE,FERNANDO DE ARGUELLO,-,-33.393715,-70.562058,1,0,1,0,0,1
-7851431.2565805,-3945861.3778267,1354,REGION METROPOLITANA,VITACURA,COLISION,LAS CONDES,-,10912,-33.380071,-70.530607,1,0,1,1,0,0
-7856932.6658155,-3946245.18506237,1355,REGION METROPOLITANA,VITACURA,COLISION,LAS ENCINAS,MANQUEHUE NORTE,-,-33.38295,-70.580027,1,0,1,1,0,0
-7853782.21290656,-3946752.59266752,1356,REGION METROPOLITANA,VITACURA,COLISION,LAS HUALTATAS,-,8412,-33.386756,-70.551726,1,0,1,1,0,0
-7851828.11056517,-3945881.50772719,1357,REGION METROPOLITANA,VITACURA,COLISION,LAS HUALTATAS,-,10589,-33.380222,-70.534172,1,0,1,0,0,1
-7853912.3453913,-3946854.58347734,1358,REGION METROPOLITANA,VITACURA,COLISION,LAS HUALTATAS,LAS TRANQUERAS,-,-33.387521,-70.552895,1,0,0,0,0,0
-7855830.15757868,-3947686.67536625,1359,REGION METROPOLITANA,VITACURA,COLISION,LAS HUALTATAS,RAFAEL MALUENDA,-,-33.393762,-70.570123,1,0,0,0,0,0
-7858180.77994627,-3946864.44930263,1360,REGION METROPOLITANA,VITACURA,COLISION,LUIS CARRERA,-,2800,-33.387595,-70.591239,1,0,1,0,0,1
-7858278.85241766,-3946713.39643816,1361,REGION METROPOLITANA,VITACURA,COLISION,LUIS CARRERA,COST MONS ESCRIVA DE BALAGUER,-,-33.386462,-70.59212,1,0,0,0,0,0
-7856594.58852196,-3948113.47729088,1362,REGION METROPOLITANA,VITACURA,COLISION,LUIS CARRERA,LAS HUALTATAS,-,-33.396963,-70.57699,1,0,1,0,0,1
-7857230.89073133,-3947821.7409418,1363,REGION METROPOLITANA,VITACURA,COLISION,LUIS PASTEUR,-,5418,-33.394775,-70.582706,1,0,1,0,0,1
-7856651.91805972,-3947027.23663237,1364,REGION METROPOLITANA,VITACURA,COLISION,LUIS PASTEUR,-,5875,-33.388816,-70.577505,1,0,1,0,0,1
-7855908.41518071,-3946001.48799158,1365,REGION METROPOLITANA,VITACURA,COLISION,LUIS PASTEUR,-,6625,-33.381122,-70.570826,1,0,1,1,0,0
-7857217.64371193,-3947957.20809539,1366,REGION METROPOLITANA,VITACURA,COLISION,LUIS PASTEUR,ARQTO TEODORO BENDJERODT,-,-33.395791,-70.582587,1,0,1,0,0,1
-7857047.65884949,-3947559.61116319,1367,REGION METROPOLITANA,VITACURA,COLISION,LUIS PASTEUR,LUIS CARRERA,-,-33.392809,-70.58106,1,0,1,0,0,1
-7856932.6658155,-3946245.18506237,1368,REGION METROPOLITANA,VITACURA,COLISION,MANQUEHUE NORTE,LAS ENCINAS,-,-33.38295,-70.580027,1,0,1,0,0,1
-7856038.54766545,-3947804.94099179,1369,REGION METROPOLITANA,VITACURA,COLISION,MANQUEHUE NORTE,LAS HUALTATAS,-,-33.394649,-70.571995,1,0,1,0,0,1
-7856536.47974777,-3946799.65498197,1370,REGION METROPOLITANA,VITACURA,COLISION,MANQUEHUE NORTE,LUIS PASTEUR,-,-33.387109,-70.576468,1,0,1,0,0,1
-7855571.89636004,-3949347.7046523,1371,REGION METROPOLITANA,VITACURA,COLISION,MANQUEHUE NORTE,PDTE KENNEDY,-,-33.406219,-70.567803,1,0,1,1,0,0
-7858933.85630149,-3948255.48141648,1372,REGION METROPOLITANA,VITACURA,COLISION,NVA COSTANERA,-,3932,-33.398028,-70.598004,1,0,0,0,0,0
-7859052.74551766,-3947294.02081215,1373,REGION METROPOLITANA,VITACURA,COLISION,NVA COSTANERA,COST MONS ESCRIVA DE BALAGUER,-,-33.390817,-70.599072,1,0,1,0,0,1
-7858927.84504899,-3948391.08698059,1374,REGION METROPOLITANA,VITACURA,COLISION,NVA COSTANERA,O'BRIEN,-,-33.399045,-70.59795,1,0,0,0,0,0
-7854168.38022012,-3947424.41531427,1375,REGION METROPOLITANA,VITACURA,COLISION,PDTE KENNEDY,-,7740,-33.391795,-70.555195,1,0,0,0,0,0
-7857992.31604836,-3948842.71695591,1376,REGION METROPOLITANA,VITACURA,COLISION,PDTE KENNEDY,LOS LAURELES,-,-33.402432,-70.589546,1,0,1,0,1,0
-7856055.91350601,-3947814.00762845,1377,REGION METROPOLITANA,VITACURA,COLISION,PDTE KENNEDY,MANQUEHUE NORTE,-,-33.394717,-70.572151,2,0,2,2,0,0
-7859174.64036008,-3949556.53356609,1378,REGION METROPOLITANA,VITACURA,COLISION,PDTE KENNEDY,VITACURA,-,-33.407785,-70.600167,2,0,1,1,0,0
-7856502.97258104,-3945657.01465679,1379,REGION METROPOLITANA,VITACURA,COLISION,STA MARIA,CAROLINA RABAT,-,-33.378538,-70.576167,1,0,0,0,0,0
-7856071.8321932,-3947225.35763026,1380,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,-,0,-33.390302,-70.572294,1,0,1,1,0,0
-7857718.69273999,-3948273.88207843,1381,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,-,4524,-33.398166,-70.587088,1,0,1,0,0,1
-7857001.79521928,-3947937.74126132,1382,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,-,5410,-33.395645,-70.580648,1,0,1,1,0,0
-7856838.15556782,-3947788.27439878,1383,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,-,5468,-33.394524,-70.579178,1,0,0,0,0,0
-7854640.59750007,-3946589.27591965,1384,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,-,7588,-33.385531,-70.559437,1,0,0,0,0,0
-7857823.44438083,-3948371.75275694,1385,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,AMERICO VESPUCIO NORTE,-,-33.3989,-70.588029,1,0,1,1,0,0
-7858254.47344918,-3948551.49561134,1386,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,EDUARDO MARQUINA,-,-33.400248,-70.591901,1,0,1,1,0,0
-7852799.81840031,-3945928.03326009,1387,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,LA AURORA,-,-33.380571,-70.542901,1,0,1,1,0,0
-7856870.32690065,-3947856.8075826,1388,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,LOS GOMEROS,-,-33.395038,-70.579467,1,0,0,0,0,0
-7854109.71484847,-3946526.74954533,1389,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,MONTE OLIMPO,-,-33.385062,-70.554668,1,0,1,0,0,1
-7856071.8321932,-3947225.35763026,1390,REGION METROPOLITANA,VITACURA,COLISION,VITACURA,PEREZ ZUJOVIC,-,-33.390302,-70.572294,1,0,1,0,1,0
-7858504.71966448,-3946934.17692889,1391,REGION METROPOLITANA,VITACURA,VOLCADURA,COST MONS ESCRIVA DE BALAGUER,MANUELA CAÑAS,-,-33.388118,-70.594149,1,0,0,0,0,0
-7874365.29807373,-3992503.12478901,1392,REGION METROPOLITANA,BUIN,CHOQUE,BAJOS DE MATTE,-,2,-33.729239,-70.736627,1,0,1,0,0,1
-7875277.11602281,-3990129.66671985,1393,REGION METROPOLITANA,BUIN,CHOQUE,BAJOS DE MATTE,CARLOS NUÑEZ VEGA,-,-33.711505,-70.744818,1,0,0,0,0,0
-7875705.3621039,-3992844.84998188,1394,REGION METROPOLITANA,BUIN,CHOQUE,BERNARDO O'HIGGINS,JOSE MANUEL BALMACEDA,-,-33.731792,-70.748665,1,0,1,0,0,1
-7877623.39693026,-3992995.70487831,1395,REGION METROPOLITANA,BUIN,CHOQUE,CAMINO BUIN MAIPO,CALLEJON SANTA ADELA,-,-33.732919,-70.765895,1,0,0,0,0,0
-7868572.34309234,-3992836.28330365,1396,REGION METROPOLITANA,BUIN,CHOQUE,CAMINO PADRE HURTADO,-,31,-33.731728,-70.684588,1,0,1,0,0,1
-7873835.63993653,-3993190.3333773,1397,REGION METROPOLITANA,BUIN,CHOQUE,JOSE ALBERTO BRAVO,LATERAL PONIENTE,-,-33.734373,-70.731869,1,0,1,1,0,0
-7874785.195193,-3992984.32711073,1398,REGION METROPOLITANA,BUIN,CHOQUE,JOSE MANUEL BALMACEDA,-,310,-33.732834,-70.740399,1,0,0,0,0,0
-7875020.41327705,-3993008.42122011,1399,REGION METROPOLITANA,BUIN,CHOQUE,MANUEL MONTT,-,354,-33.733014,-70.742512,1,0,0,0,0,0
-7874805.01006236,-3991473.19201738,1400,REGION METROPOLITANA,BUIN,COLISION,BAJOS DE MATTE,EL OLMO,-,-33.721544,-70.740577,1,0,0,0,0,0
-7874852.32084595,-3991323.02629686,1401,REGION METROPOLITANA,BUIN,COLISION,BAJOS DE MATTE,LA OBRA,-,-33.720422,-70.741002,1,0,1,0,0,1
-7875804.32513121,-3994001.67794248,1402,REGION METROPOLITANA,BUIN,COLISION,BERNARDO O'HIGGINS,MARIA VARGAS CALDERON,-,-33.740434,-70.749554,1,0,0,0,0,0
-7876329.97576674,-3993042.68848494,1403,REGION METROPOLITANA,BUIN,COLISION,CAMINO BUIN MAIPO,-,1201,-33.73327,-70.754276,1,0,0,0,0,0
-7877081.38232959,-3993214.16020143,1404,REGION METROPOLITANA,BUIN,COLISION,CAMINO BUIN MAIPO,-,1996,-33.734551,-70.761026,1,0,0,0,0,0
-7877623.39693026,-3992995.70487831,1405,REGION METROPOLITANA,BUIN,COLISION,CAMINO BUIN MAIPO,SANTA ADELA,-,-33.732919,-70.765895,1,0,1,1,0,0
-7869142.74416316,-3992971.61079561,1406,REGION METROPOLITANA,BUIN,COLISION,CAMINO EL ARPA,-,360,-33.732739,-70.689712,1,0,1,0,0,1
-7872270.59921547,-3992788.49741886,1407,REGION METROPOLITANA,BUIN,COLISION,CAMINO EL ARPA,VICTOR TRONCOSO MUÑOZ,-,-33.731371,-70.71781,1,0,1,0,0,1
-7873881.9488447,-3997829.46485454,1408,REGION METROPOLITANA,BUIN,COLISION,CAMINO EL CERRILLO,-,35,-33.769023,-70.732285,1,0,1,1,0,0
-7871086.82775037,-3987639.09341786,1409,REGION METROPOLITANA,BUIN,COLISION,CAMINO EL RECURSO,-,53,-33.692892,-70.707176,1,0,0,0,0,0
